   ,ID,SPNAME,COLLID,OCCUR,CP_CPU_SU,CPU_TIME,ELAPS_TIME,LOCK_LATCH,SQL_STMT_AVG,SQL_STMT_TOTAL,SUSPEND,SYNCIO,TOTAL_SUSPENSIONS_AVG,LOCK_REQUEST_AVG,GETPAGES_AVG,SYNCH_READ_AVG,SELECT_AVG,INSERT_AVG,UPDATE_AVG,DELETE_AVG,   
772,147349,sp772,CORPK112,2016,13.32,0.000506,0.001526,0.000114,3.84,7733,0.001027,0.000873,0,3,14,0,3,0,0,0,   
773,148537,sp773,CORPK151,1836,13.19,0.000501,0.003282,0.00003,2.25,4129,0.002777,0.000012,0,6,15,0,0,2,0,0,   
774,147867,sp774,CORPK132,287,13.09,0.000499,0.002642,0.000069,2.05,589,0.002152,0.000401,0,3,15,0,1,0,0,0,   
775,145669,sp775,CORPK033,100580,13.09,0.000498,0.002014,0.00007,3,302154,0.001518,0,0,5,7,0,1,1,0,0,   
776,148538,sp776,CORPK151,7224,12.89,0.00049,0.002034,0.000062,3,21672,0.001539,0.000013,0,5,18,0,2,1,0,0,   
777,147858,sp777,CORPK132,6,12.83,0.000486,0.006645,0.000007,3,18,0.006181,0.003196,0,4,11,0,1,1,0,0,   
778,145616,sp778,CORPK032,21,12.48,0.000477,0.005225,0.000031,2,42,0.004781,0.00275,0,4,6,1,1,1,0,0,   
779,148019,sp779,CORPK135,11,12.09,0.000462,0.003068,0.000009,2,22,0.002597,0,0,3,6,0,0,1,0,0,   
780,147450,sp780,CORPK116,5,12,0.000457,0.001784,0.001319,5,25,0.001319,0,0,1,18,0,0,1,0,0,   
781,144129,sp781,CORPK005,28,11.86,0.000454,0.00437,0.000006,1,28,0.003942,0.002521,0,3,8,1,0,1,0,0,   
782,144929,sp782,CORPK020,1,12,0.000444,0.008455,0,1,1,0.008046,0.006941,0,6,15,2,0,1,0,0,   
783,148406,sp783,CORPK146,154,11.58,0.000442,0.002102,0.000026,2,308,0.001655,0,0,3,10,0,0,1,0,0,   
784,147460,sp784,CORPK116,11,11.55,0.000442,0.002483,0.00007,5,55,0.002051,0.001981,0,1,18,0,0,1,0,0,   
785,145619,sp785,CORPK032,20,11.6,0.00044,0.002447,0.000017,2,40,0.002023,0.000452,0,4,6,0,1,1,0,0,   
786,147866,sp786,CORPK132,13,11.31,0.000433,0.002096,0.00006,3,39,0.00167,0.000044,0,3,8,0,0,1,0,0,   
787,145232,sp787,CORPK024,2,11.5,0.00043,0.003082,0,1,2,0.002679,0.000359,0,6,8,1,0,1,0,0,   
788,148404,sp788,CORPK146,73,11.22,0.000429,0.000608,0.000141,6,438,0.000141,0,0,1,28,0,0,1,0,0,   
789,148421,sp789,CORPK146,106,11.2,0.000428,0.001882,0.000138,4,424,0.00144,0.001302,0,5,8,0,2,1,0,0,   
790,147847,sp790,CORPK132,137,11.14,0.000428,0.001134,0.000094,4,548,0.000697,0,0,4,7,0,2,1,0,0,   
791,148539,sp791,CORPK151,94,11.14,0.000426,0.002975,0.000056,1.7,160,0.002526,0.000202,0,5,8,0,0,1,0,0,   
792,147447,sp792,CORPK116,60,10.7,0.000412,0.000956,0.000482,5,300,0.000482,0,0,1,18,0,0,1,0,0,   
793,147448,sp793,CORPK116,637,10.41,0.0004,0.000857,0.0003,5,3185,0.00041,0.000044,0,1,18,0,0,1,0,0,   
794,148631,sp794,CORPK160,30509,10.43,0.0004,0.000688,0.000228,7.01,213891,0.000244,0.000013,0,6,16,0,6,0,0,0,   
795,147446,sp795,CORPK116,40,10.38,0.000398,0.001087,0.00063,5,200,0.00063,0,0,1,18,0,0,1,0,0,   
796,148534,sp796,CORPK151,2819,10.27,0.000395,0.002758,0.000034,1.69,4751,0.002357,0.000109,0,5,10,0,0,1,0,0,   
797,147461,sp797,CORPK116,973,10.24,0.000394,0.000577,0.0001,5,4865,0.000147,0.000036,0,1,18,0,0,1,0,0,   
798,145620,sp798,CORPK032,2616,9.86,0.00038,0.002013,0.000046,2,5232,0.001632,0.000005,0,4,7,0,1,1,0,0,   
799,148412,sp799,CORPK146,4,10,0.000377,0.002134,0,2,8,0.001764,0.000051,0,3,8,0,0,1,0,0,   
800,145618,sp800,CORPK032,21,9.76,0.000377,0.004061,0.000118,1,21,0.00372,0.001849,0,3,4,2,0,1,0,0,   
801,143701,sp801,CORPK001,39,9.77,0.000375,0.01805,0.000123,2.31,90,0.017682,0.000092,0,4,8,0,1,0,0,0,   
802,145747,sp802,CORPK034,1,10,0.000374,0.001773,0.000001,1,1,0.001407,0,0,4,4,0,0,1,0,0,   
803,147831,sp803,CORPK132,15,9.73,0.000374,0.002854,0.000044,1,15,0.002495,0.00075,0,3,4,0,0,1,0,0,   
804,148625,sp804,CORPK160,30791,9.6,0.00037,0.00089,0.000178,3.22,99257,0.000481,0.000284,0,4,14,0,2,0,0,0,   
805,145617,sp805,CORPK032,21,9.52,0.000366,0.005484,0.000134,1,21,0.005143,0.003356,0,3,7,1,0,1,0,0,   
806,148237,sp806,CORPK140,16,9.56,0.000366,0.003254,0.000002,2,32,0.002883,0.001425,0,3,4,0,0,1,0,0,   
807,146316,sp807,CORPK041,1854,9.16,0.000354,0.002226,0.000052,2,3708,0.001879,0.000333,0,4,7,0,1,1,0,0,   
808,148418,sp808,CORPK146,106,9.1,0.000352,0.000419,0.000042,3,318,0.000042,0,0,3,13,0,1,1,0,0,   
809,145615,sp809,CORPK032,21,9.05,0.00035,0.003357,0.000017,1,21,0.003027,0.001565,0,3,6,1,0,1,0,0,   
810,145752,sp810,CORPK034,31,8.81,0.00034,0.004295,0.00011,1,31,0.00398,0.002891,0,3,5,1,0,1,0,0,   
811,145831,sp811,CORPK034,94,8.67,0.000337,0.015058,0.000029,1,94,0.014757,0.014729,0,3,5,2,0,1,0,0,   
812,146895,sp812,CORPK103,15,8.73,0.000337,0.0006,0.000003,2.27,34,0.000244,0.000241,0,4,8,0,0,2,0,0,   
813,148033,sp813,CORPK135,1,9,0.000334,0.002233,0,1,1,0.001925,0.00165,0,4,4,1,0,1,0,0,   
814,146319,sp814,CORPK041,2410,8.53,0.000331,0.002089,0.000066,2,4820,0.001766,0.000249,0,3,7,0,1,1,0,0,   
815,148613,sp815,CORPK160,79606,8.38,0.000325,0.001669,0.000064,2,159212,0.001344,0.000004,0,4,7,0,1,1,0,0,   
816,147856,sp816,CORPK132,17,8.18,0.000319,0.000714,0.000346,2,34,0.000379,0.000033,0,2,8,0,0,1,0,0,   
817,147527,sp817,CORPK117,28,8.11,0.000313,0.001844,0.000038,1.5,42,0.001505,0.001467,0,3,11,0,0,1,0,0,   
818,143834,sp818,CORPK002,3,7.67,0.000304,0.001299,0,1,3,0.000998,0,0,3,5,0,0,1,0,0,   
819,147463,sp819,CORPK116,797,7.58,0.000296,0.001495,0.000019,2,1594,0.001206,0.000035,0,4,8,0,1,1,0,0,   
820,148408,sp820,CORPK146,105,7.4,0.000291,0.000322,0.000045,1,105,0.000045,0,0,3,10,0,0,1,0,0,   
821,144118,sp821,CORPK005,14,7.5,0.000287,0.00239,0.000002,2,28,0.00211,0,0,3,4,0,0,1,0,0,   
822,148407,sp822,CORPK146,14719,7.07,0.000277,0.000345,0.000047,1.08,15957,0.000056,0.000002,0,3,10,0,0,1,0,0,   
823,148533,sp823,CORPK151,4740,6.87,0.00027,0.001832,0.000025,1.01,4774,0.001561,0.0001,0,3,5,0,0,1,0,0,   
824,144269,sp824,CORPK007,9,6.11,0.000244,0.002281,0.000006,1,9,0.002047,0.000648,0,3,2,0,0,1,0,0,   
825,144049,sp825,CORPK004,80,5.24,0.000209,0.001574,0.000026,1,80,0.001373,0.000206,0,3,8,0,0,1,0,0,   
